"scenario","country","year","cases","deaths","dalys","YLL"
"no-vaccination","TCD",2090,8612.76,3358.96,141138.82,0
"no-vaccination","TCD",2091,8660.4,3377.55,141382.73,0
"no-vaccination","TCD",2092,8705.76,3395.28,141597.34,0
"no-vaccination","TCD",2093,8749.2,3412.22,141775.91,0
"no-vaccination","TCD",2094,8790.12,3428.15,141916.13,0
"no-vaccination","TCD",2095,8829.48,3443.49,143065.38,0
"no-vaccination","TCD",2096,8865.72,3457.61,143138.95,0
"no-vaccination","TCD",2097,8899.92,3470.94,143182.53,0
"no-vaccination","TCD",2098,8931.72,3483.36,143195.44,0
"no-vaccination","TCD",2099,8962.32,3495.33,143183.43,0
"no-vaccination","TCD",2100,8983.56,3503.63,143264.54,0
"no-vaccination","TGO",2000,1465.92,571.74,25923.67,0
"no-vaccination","TGO",2001,1506.12,587.41,26604.98,0
"no-vaccination","TGO",2002,1545.12,602.57,27276.84,0
"no-vaccination","TGO",2003,1586.04,618.55,27972.6,0
"no-vaccination","TGO",2004,1627.08,634.6,28673.84,0
"no-vaccination","TGO",2005,1669.56,651.13,29572.04,0
"no-vaccination","TGO",2006,1714.32,668.61,30336.73,0
"no-vaccination","TGO",2007,1763.16,687.62,31167.65,0
"no-vaccination","TGO",2008,1813.32,707.16,32029.32,0
"no-vaccination","TGO",2009,1863.48,726.77,32890.93,0
"no-vaccination","TGO",2010,1914.72,746.73,34126.27,0
"no-vaccination","TGO",2011,1965,766.35,34996.79,0
"no-vaccination","TGO",2012,2014.68,785.72,35843.81,0
"no-vaccination","TGO",2013,2064.24,805.04,36676.34,0
"no-vaccination","TGO",2014,2113.56,824.29,37509.07,0
"no-vaccination","TGO",2015,2163.24,843.69,39280.35,0
"no-vaccination","TGO",2016,2212.68,862.91,40118.39,0
"no-vaccination","TGO",2017,2262.36,882.34,40957.01,0
"no-vaccination","TGO",2018,2313.24,902.19,41802.46,0
"no-vaccination","TGO",2019,2362.68,921.41,42626.9,0
"no-vaccination","TGO",2020,2412.36,940.84,44196.64,0
"no-vaccination","TGO",2021,2463.72,960.84,45045.67,0
"no-vaccination","TGO",2022,2512.68,979.9,45851.92,0
"no-vaccination","TGO",2023,2563.44,999.74,46677.61,0
"no-vaccination","TGO",2024,2613.72,1019.34,47492.95,0
"no-vaccination","TGO",2025,2663.16,1038.63,49019.92,0
"no-vaccination","TGO",2026,2714.52,1058.63,49847.47,0
"no-vaccination","TGO",2027,2764.8,1078.28,50667.95,0
"no-vaccination","TGO",2028,2816.4,1098.39,51489.25,0
"no-vaccination","TGO",2029,2868.36,1118.67,52326.74,0
"no-vaccination","TGO",2030,2921.28,1139.31,53847.06,0
"no-vaccination","TGO",2031,2974.56,1160.09,54707.92,0
"no-vaccination","TGO",2032,3028.08,1180.96,55572.64,0
"no-vaccination","TGO",2033,3083.16,1202.43,56456.67,0
"no-vaccination","TGO",2034,3138.12,1223.86,57331.91,0
"no-vaccination","TGO",2035,3193.32,1245.39,58915.72,0
"no-vaccination","TGO",2036,3249.36,1267.26,59811.94,0
"no-vaccination","TGO",2037,3305.76,1289.27,60710.53,0
"no-vaccination","TGO",2038,3362.64,1311.44,61615.53,0
"no-vaccination","TGO",2039,3419.04,1333.42,62504.32,0
"no-vaccination","TGO",2040,3475.32,1355.36,64079.49,0
"no-vaccination","TGO",2041,3531.72,1377.41,64966.07,0
"no-vaccination","TGO",2042,3588,1399.32,65842.11,0
"no-vaccination","TGO",2043,3643.92,1421.13,66706.2,0
"no-vaccination","TGO",2044,3699.96,1443.02,67563.56,0
"no-vaccination","TGO",2045,3755.76,1464.71,69156.37,0
"no-vaccination","TGO",2046,3811.44,1486.44,70014.45,0
"no-vaccination","TGO",2047,3868.08,1508.55,70867.63,0
"no-vaccination","TGO",2048,3923.88,1530.3,71712.04,0
"no-vaccination","TGO",2049,3978.84,1551.77,72532.26,0
"no-vaccination","TGO",2050,4034.52,1573.48,74070.99,0
"no-vaccination","TGO",2051,4089.84,1595.05,74889.75,0
"no-vaccination","TGO",2052,4144.08,1616.21,75689.22,0
"no-vaccination","TGO",2053,4198.08,1637.23,76470,0
"no-vaccination","TGO",2054,4251.48,1658.11,77232.58,0
"no-vaccination","TGO",2055,4305,1678.97,78721.75,0
"no-vaccination","TGO",2056,4358.28,1699.74,79477.35,0
"no-vaccination","TGO",2057,4411.68,1720.53,80241.41,0
"no-vaccination","TGO",2058,4464.96,1741.3,80991.84,0
"no-vaccination","TGO",2059,4518.6,1762.3,81741.15,0
"no-vaccination","TGO",2060,4571.52,1782.86,83281.01,0
"no-vaccination","TGO",2061,4624.56,1803.54,84018.68,0
"no-vaccination","TGO",2062,4677.6,1824.3,84753.15,0
"no-vaccination","TGO",2063,4729.32,1844.43,85453.06,0
"no-vaccination","TGO",2064,4781.4,1864.76,86150.61,0
"no-vaccination","TGO",2065,4832.28,1884.56,87649.8,0
"no-vaccination","TGO",2066,4881.72,1903.91,88300.64,0
"no-vaccination","TGO",2067,4931.52,1923.28,88951.81,0
"no-vaccination","TGO",2068,4980.72,1942.49,89581.39,0
"no-vaccination","TGO",2069,5029.44,1961.5,90205.45,0
"no-vaccination","TGO",2070,5076.96,1980,91671.97,0
"no-vaccination","TGO",2071,5123.16,1998.07,92241.56,0
"no-vaccination","TGO",2072,5171.04,2016.66,92834.44,0
"no-vaccination","TGO",2073,5216.52,2034.44,93384.55,0
"no-vaccination","TGO",2074,5261.4,2051.91,93907.35,0
"no-vaccination","TGO",2075,5304.48,2068.73,95315.73,0
"no-vaccination","TGO",2076,5348.76,2086.02,95824.03,0
"no-vaccination","TGO",2077,5391.12,2102.55,96300.81,0
"no-vaccination","TGO",2078,5431.92,2118.45,96743.34,0
"no-vaccination","TGO",2079,5472.6,2134.3,97186.71,0
"no-vaccination","TGO",2080,5513.16,2150.12,98583.05,0
"no-vaccination","TGO",2081,5553.12,2165.75,99011.2,0
"no-vaccination","TGO",2082,5591.52,2180.68,99409.71,0
"no-vaccination","TGO",2083,5630.76,2196.03,99807.94,0
"no-vaccination","TGO",2084,5668.2,2210.57,100178.13,0
"no-vaccination","TGO",2085,5705.16,2225.09,101552.69,0
"no-vaccination","TGO",2086,5741.4,2239.12,101908.16,0
"no-vaccination","TGO",2087,5777.28,2253.13,102252.97,0
"no-vaccination","TGO",2088,5812.56,2266.92,102577.43,0
"no-vaccination","TGO",2089,5846.4,2280.07,102886.99,0
"no-vaccination","TGO",2090,5880.72,2293.51,104314.47,0
"no-vaccination","TGO",2091,5913.36,2306.24,104591.68,0
"no-vaccination","TGO",2092,5945.88,2318.91,104866.17,0
"no-vaccination","TGO",2093,5977.44,2331.17,105131.63,0
"no-vaccination","TGO",2094,6009.36,2343.66,105396.09,0
"no-vaccination","TGO",2095,6039.12,2355.25,106864.77,0
"no-vaccination","TGO",2096,6066.84,2366.09,107048.87,0
"no-vaccination","TGO",2097,6094.32,2376.83,107220.36,0
"no-vaccination","TGO",2098,6120.72,2387.11,107380.77,0
"no-vaccination","TGO",2099,6146.52,2397.1,107519.01,0
"no-vaccination","TGO",2100,6169.56,2406.08,107744.02,0
"no-vaccination","TZA",2000,1646.16,642.05,27780.61,0
"no-vaccination","TZA",2001,1691.52,659.69,28530.01,0
"no-vaccination","TZA",2002,1736.28,677.15,29276.34,0
"no-vaccination","TZA",2003,1782.96,695.36,30062.66,0
"no-vaccination","TZA",2004,1832.28,714.57,30888.22,0
"no-vaccination","TZA",2005,1884,734.8,32999.39,0
"no-vaccination","TZA",2006,1938.48,756,33943,0
"no-vaccination","TZA",2007,1992.36,777.05,34891.46,0
"no-vaccination","TZA",2008,2046.24,798.08,35812.26,0
"no-vaccination","TZA",2009,2099.04,818.61,36714.03,0
"no-vaccination","TZA",2010,2155.44,840.61,39597.88,0
"no-vaccination","TZA",2011,2218.44,865.17,40731.3,0
"no-vaccination","TZA",2012,2284.08,890.8,41905.99,0
"no-vaccination","TZA",2013,2355.48,918.63,43190.47,0
"no-vaccination","TZA",2014,2432.4,948.6,44578.21,0
"no-vaccination","TZA",2015,2515.68,981.14,49380.52,0
"no-vaccination","TZA",2016,2604.36,1015.68,51097.1,0
"no-vaccination","TZA",2017,2691.24,1049.6,52767.54,0
"no-vaccination","TZA",2018,2777.28,1083.17,54387.25,0
"no-vaccination","TZA",2019,2862,1116.18,55983.46,0
"no-vaccination","TZA",2020,2949.24,1150.24,58574.14,0
"no-vaccination","TZA",2021,3038.64,1185.06,60279.1,0
"no-vaccination","TZA",2022,3129.36,1220.46,62010.01,0
"no-vaccination","TZA",2023,3221.04,1256.18,63744.81,0
"no-vaccination","TZA",2024,3315.96,1293.18,65515.72,0
"no-vaccination","TZA",2025,3410.76,1330.19,69299.74,0
"no-vaccination","TZA",2026,3506.28,1367.49,71110.06,0
"no-vaccination","TZA",2027,3604.32,1405.7,72946.48,0
"no-vaccination","TZA",2028,3702.72,1444.05,74786.06,0
"no-vaccination","TZA",2029,3803.16,1483.25,76637.11,0
"no-vaccination","TZA",2030,3903.84,1522.47,79375.31,0
"no-vaccination","TZA",2031,4006.8,1562.65,81277.67,0
"no-vaccination","TZA",2032,4110.12,1602.96,83171.41,0
"no-vaccination","TZA",2033,4215.72,1644.13,85101.02,0
"no-vaccination","TZA",2034,4322.88,1685.94,87045.13,0
"no-vaccination","TZA",2035,4430.28,1727.86,89959.15,0
"no-vaccination","TZA",2036,4539.48,1770.39,91938.32,0
"no-vaccination","TZA",2037,4649.88,1813.47,93916.02,0
"no-vaccination","TZA",2038,4761,1856.8,95904.47,0
"no-vaccination","TZA",2039,4873.56,1900.7,97893.73,0
"no-vaccination","TZA",2040,4986.96,1944.92,100931.12,0
"no-vaccination","TZA",2041,5099.88,1988.95,102916.4,0
"no-vaccination","TZA",2042,5214.12,2033.53,104907.33,0
"no-vaccination","TZA",2043,5329.44,2078.49,106906.09,0
"no-vaccination","TZA",2044,5445,2123.62,108880.53,0
"no-vaccination","TZA",2045,5561.76,2169.09,112024.75,0
"no-vaccination","TZA",2046,5677.56,2214.26,114001.67,0
"no-vaccination","TZA",2047,5794.32,2259.77,115965.15,0
"no-vaccination","TZA",2048,5911.8,2305.59,117914.34,0
"no-vaccination","TZA",2049,6028.92,2351.29,119851.38,0
"no-vaccination","TZA",2050,6146.64,2397.18,123187.24,0
"no-vaccination","TZA",2051,6265.8,2443.66,125144.9,0
"no-vaccination","TZA",2052,6385.44,2490.29,127081.68,0
"no-vaccination","TZA",2053,6503.76,2536.44,128996.4,0
"no-vaccination","TZA",2054,6623.4,2583.13,130906.57,0
"no-vaccination","TZA",2055,6743.64,2630.03,134462.33,0
"no-vaccination","TZA",2056,6862.32,2676.31,136350.78,0
"no-vaccination","TZA",2057,6981.96,2722.97,138224.38,0
"no-vaccination","TZA",2058,7101,2769.42,140063.19,0
"no-vaccination","TZA",2059,7219.68,2815.67,141880.86,0
"no-vaccination","TZA",2060,7339.32,2862.36,145512.02,0
"no-vaccination","TZA",2061,7457.88,2908.58,147318.72,0
"no-vaccination","TZA",2062,7574.88,2954.21,149079.61,0
"no-vaccination","TZA",2063,7692.24,2999.97,150810.26,0
"no-vaccination","TZA",2064,7809.24,3045.61,152513.38,0
"no-vaccination","TZA",2065,7924.92,3090.63,156136.17,0
"no-vaccination","TZA",2066,8040.96,3135.99,157806.74,0
"no-vaccination","TZA",2067,8156.4,3181,159454.35,0
"no-vaccination","TZA",2068,8270.28,3225.43,161068.05,0
"no-vaccination","TZA",2069,8385.12,3270.18,162661.6,0
"no-vaccination","TZA",2070,8499.12,3314.67,166336.46,0
"no-vaccination","TZA",2071,8610,3357.91,167844.76,0
"no-vaccination","TZA",2072,8720.64,3401.09,169331.43,0
"no-vaccination","TZA",2073,8831.64,3444.36,170803.02,0
"no-vaccination","TZA",2074,8939.52,3486.44,172185.1,0
"no-vaccination","TZA",2075,9046.44,3528.09,175708.92,0
"no-vaccination","TZA",2076,9153.36,3569.77,177065.79,0
"no-vaccination","TZA",2077,9257.76,3610.49,178360.19,0
"no-vaccination","TZA",2078,9362.04,3651.13,179633.33,0
"no-vaccination","TZA",2079,9465.24,3691.45,180893.9,0
"no-vaccination","TZA",2080,9568.8,3731.86,184434.68,0
"no-vaccination","TZA",2081,9669.48,3771.1,185637.05,0
"no-vaccination","TZA",2082,9770.28,3810.42,186826.05,0
"no-vaccination","TZA",2083,9869.04,3848.9,187964.33,0
"no-vaccination","TZA",2084,9966.72,3887.03,189084.78,0
"no-vaccination","TZA",2085,10063.44,3924.79,192700.54,0
"no-vaccination","TZA",2086,10158.96,3962,193769.86,0
"no-vaccination","TZA",2087,10253.16,3998.77,194809.46,0
"no-vaccination","TZA",2088,10344.84,4034.5,195785.7,0
"no-vaccination","TZA",2089,10435.32,4069.82,196733.89,0
"no-vaccination","TZA",2090,10524.96,4104.78,200333.61,0
"no-vaccination","TZA",2091,10612.8,4139.02,201226.24,0
"no-vaccination","TZA",2092,10698.96,4172.55,202100.12,0
"no-vaccination","TZA",2093,10783.68,4205.63,202916.29,0
"no-vaccination","TZA",2094,10866.36,4237.86,203692.27,0
"no-vaccination","TZA",2095,10946.88,4269.23,207263.7,0
"no-vaccination","TZA",2096,11026.56,4300.35,207976.43,0
"no-vaccination","TZA",2097,11103.48,4330.36,208645.5,0
"no-vaccination","TZA",2098,11178.96,4359.83,209266.27,0
"no-vaccination","TZA",2099,11253.12,4388.69,209872.79,0
"no-vaccination","TZA",2100,11300.64,4407.29,210337.79,0
"no-vaccination","UGA",2000,1601.88,624.79,26028.57,0
"no-vaccination","UGA",2001,1652.88,644.58,26874.33,0
"no-vaccination","UGA",2002,1704.36,664.7,27726.9,0
"no-vaccination","UGA",2003,1757.88,685.61,28610.81,0
"no-vaccination","UGA",2004,1810.92,706.28,29490.63,0
"no-vaccination","UGA",2005,1864.2,727.03,32135.01,0
"no-vaccination","UGA",2006,1919.76,748.72,33101.81,0
"no-vaccination","UGA",2007,1977,771.03,34086.93,0
"no-vaccination","UGA",2008,2035.68,793.93,35091.98,0
"no-vaccination","UGA",2009,2095.56,817.25,36110.65,0
"no-vaccination","UGA",2010,2157.84,841.59,39006.27,0
"no-vaccination","UGA",2011,2172,847.1,39238.22,0
"no-vaccination","UGA",2012,2146.68,837.23,38751.61,0
"no-vaccination","UGA",2013,2210.16,861.94,39851.75,0
"no-vaccination","UGA",2014,2282.52,890.24,41090.68,0
"no-vaccination","UGA",2015,2361.48,920.96,44750.22,0
"no-vaccination","UGA",2016,2446.92,954.29,46247.34,0
"no-vaccination","UGA",2017,2536.68,989.35,47817.77,0
"no-vaccination","UGA",2018,2629.56,1025.54,49426.96,0
"no-vaccination","UGA",2019,2724.24,1062.43,51059.5,0
"no-vaccination","UGA",2020,2819.16,1099.43,53662.48,0
"no-vaccination","UGA",2021,2913.84,1136.38,55322.47,0
"no-vaccination","UGA",2022,3004.56,1171.78,56905.39,0
"no-vaccination","UGA",2023,3093.48,1206.42,58439.01,0
"no-vaccination","UGA",2024,3182.16,1241.01,59951.5,0
"no-vaccination","UGA",2025,3272.04,1276.09,62799.24,0
"no-vaccination","UGA",2026,3363.6,1311.85,64351.52,0
"no-vaccination","UGA",2027,3456.6,1348.05,65914.94,0
"no-vaccination","UGA",2028,3550.32,1384.6,67464.3,0
"no-vaccination","UGA",2029,3644.16,1421.26,69002.95,0
"no-vaccination","UGA",2030,3738,1457.85,71392.88,0
"no-vaccination","UGA",2031,3832.2,1494.52,72905.33,0
"no-vaccination","UGA",2032,3926.4,1531.31,74403.75,0
"no-vaccination","UGA",2033,4020.24,1567.93,75874.47,0
"no-vaccination","UGA",2034,4114.68,1604.71,77334,0
"no-vaccination","UGA",2035,4209.84,1641.83,79696.08,0
"no-vaccination","UGA",2036,4304.64,1678.82,81145.97,0
"no-vaccination","UGA",2037,4398.96,1715.58,82567.51,0
"no-vaccination","UGA",2038,4493.52,1752.52,83979.12,0
"no-vaccination","UGA",2039,4589.16,1789.74,85380.2,0
"no-vaccination","UGA",2040,4683.12,1826.43,87682.21,0
"no-vaccination","UGA",2041,4777.8,1863.36,89040.26,0
"no-vaccination","UGA",2042,4872.12,1900.14,90383.51,0
"no-vaccination","UGA",2043,4964.76,1936.22,91683.32,0
"no-vaccination","UGA",2044,5057.76,1972.52,92969.02,0
"no-vaccination","UGA",2045,5151.96,2009.24,95269.2,0
"no-vaccination","UGA",2046,5246.4,2046.1,96556.7,0
"no-vaccination","UGA",2047,5338.68,2082.11,97799.25,0
"no-vaccination","UGA",2048,5430.24,2117.81,99011.37,0
"no-vaccination","UGA",2049,5522.4,2153.76,100210.34,0
"no-vaccination","UGA",2050,5612.88,2188.99,102391.59,0
"no-vaccination","UGA",2051,5701.8,2223.71,103514.88,0
"no-vaccination","UGA",2052,5790.96,2258.43,104625.21,0
"no-vaccination","UGA",2053,5879.4,2293,105704.61,0
"no-vaccination","UGA",2054,5965.2,2326.45,106727.79,0
"no-vaccination","UGA",2055,6050.88,2359.86,108818.79,0
"no-vaccination","UGA",2056,6136.2,2393.15,109808.85,0
"no-vaccination","UGA",2057,6219.48,2425.57,110757.71,0
"no-vaccination","UGA",2058,6301.68,2457.62,111669.06,0
"no-vaccination","UGA",2059,6382.8,2489.3,112553.66,0
"no-vaccination","UGA",2060,6462.6,2520.38,114530.06,0
"no-vaccination","UGA",2061,6540.36,2550.77,115346.98,0
"no-vaccination","UGA",2062,6616.92,2580.6,116120.43,0
"no-vaccination","UGA",2063,6692.52,2610.13,116871.05,0
"no-vaccination","UGA",2064,6765.72,2638.65,117573.35,0
"no-vaccination","UGA",2065,6837.84,2666.79,119491.94,0
"no-vaccination","UGA",2066,6907.32,2693.86,120123.16,0
"no-vaccination","UGA",2067,6975.48,2720.45,120729.24,0
"no-vaccination","UGA",2068,7042.8,2746.68,121312.5,0
"no-vaccination","UGA",2069,7108.08,2772.13,121864.97,0
"no-vaccination","UGA",2070,7171.92,2797.04,123662.55,0
"no-vaccination","UGA",2071,7233.12,2820.92,124138.02,0
"no-vaccination","UGA",2072,7293.12,2844.33,124586.2,0
"no-vaccination","UGA",2073,7350.24,2866.56,124990.46,0
"no-vaccination","UGA",2074,7406.64,2888.6,125377.59,0
"no-vaccination","UGA",2075,7461.24,2909.89,127066.6,0
"no-vaccination","UGA",2076,7514.4,2930.64,127408.47,0
"no-vaccination","UGA",2077,7566.6,2951,127732.82,0
"no-vaccination","UGA",2078,7616.52,2970.42,128028.79,0
"no-vaccination","UGA",2079,7664.88,2989.33,128302,0
"no-vaccination","UGA",2080,7712.28,3007.8,130051.97,0
"no-vaccination","UGA",2081,7757.64,3025.49,130286.02,0
"no-vaccination","UGA",2082,7801.92,3042.72,130491.9,0
"no-vaccination","UGA",2083,7844.04,3059.18,130674.55,0
"no-vaccination","UGA",2084,7884.96,3075.14,130841.96,0
"no-vaccination","UGA",2085,7925.28,3090.9,132559.31,0
"no-vaccination","UGA",2086,7961.76,3105.03,132665.8,0
"no-vaccination","UGA",2087,7997.64,3119.08,132751.94,0
"no-vaccination","UGA",2088,8031.6,3132.31,132809.83,0
"no-vaccination","UGA",2089,8063.04,3144.61,132825.26,0
"no-vaccination","UGA",2090,8093.64,3156.5,134554.3,0
"no-vaccination","UGA",2091,8122.32,3167.74,134540.78,0
"no-vaccination","UGA",2092,8150.28,3178.64,134512.08,0
"no-vaccination","UGA",2093,8175.12,3188.32,134436.74,0
"no-vaccination","UGA",2094,8198.76,3197.51,134341.81,0
"no-vaccination","UGA",2095,8220.6,3206.06,136016.33,0
"no-vaccination","UGA",2096,8241.84,3214.37,135892.38,0
"no-vaccination","UGA",2097,8261.04,3221.74,135733.37,0
"no-vaccination","UGA",2098,8277.48,3228.19,135544.8,0
"no-vaccination","UGA",2099,8294.04,3234.66,135359.38,0
"no-vaccination","UGA",2100,8303.76,3238.43,135274.43,0
"no-vaccination","VEN",2000,5676.48,2213.86,114813.71,0
"no-vaccination","VEN",2001,5762.76,2247.48,116131.51,0
"no-vaccination","VEN",2002,5847.48,2280.53,117413.63,0
"no-vaccination","VEN",2003,5931.6,2313.27,118652.6,0
"no-vaccination","VEN",2004,6014.16,2345.56,119846.31,0
"no-vaccination","VEN",2005,6094.44,2376.81,121199.4,0
"no-vaccination","VEN",2006,6172.56,2407.31,122290.7,0
"no-vaccination","VEN",2007,6249.24,2437.21,123324.19,0
"no-vaccination","VEN",2008,6321.36,2465.3,124269.62,0
"no-vaccination","VEN",2009,6390.36,2492.26,125148.74,0
"no-vaccination","VEN",2010,6457.92,2518.63,125932.81,0
"no-vaccination","VEN",2011,6523.32,2544.1,126695.18,0
"no-vaccination","VEN",2012,6586.56,2568.72,127408.51,0
"no-vaccination","VEN",2013,6648.36,2592.86,128064.95,0
"no-vaccination","VEN",2014,6705.96,2615.28,128641.03,0
"no-vaccination","VEN",2015,6753.12,2633.66,129305.22,0
"no-vaccination","VEN",2016,6756.96,2635.23,128832.46,0
"no-vaccination","VEN",2017,6666.6,2599.93,126531.08,0
"no-vaccination","VEN",2018,6480,2527.2,122348.65,0
"no-vaccination","VEN",2019,6288.72,2452.61,118079.77,0
"no-vaccination","VEN",2020,6159.96,2402.4,112010.74,0
"no-vaccination","VEN",2021,6093.36,2376.4,110230.89,0
"no-vaccination","VEN",2022,6115.68,2385.08,110136.44,0
"no-vaccination","VEN",2023,6212.16,2422.75,111421.52,0
"no-vaccination","VEN",2024,6317.4,2463.8,112879.55,0
"no-vaccination","VEN",2025,6418.56,2503.22,117207.91,0
"no-vaccination","VEN",2026,6511.56,2539.52,118491.41,0
"no-vaccination","VEN",2027,6597.36,2572.94,119637.77,0
"no-vaccination","VEN",2028,6674.76,2603.14,120634.46,0
"no-vaccination","VEN",2029,6745.68,2630.78,121517.96,0
"no-vaccination","VEN",2030,6808.2,2655.25,123788.1,0
"no-vaccination","VEN",2031,6863.88,2676.95,124384.46,0
"no-vaccination","VEN",2032,6912.24,2695.72,124838.55,0
"no-vaccination","VEN",2033,6956.4,2712.97,125221.1,0
"no-vaccination","VEN",2034,6997.68,2729.06,125539.95,0
"no-vaccination","VEN",2035,7037.4,2744.59,127556.22,0
"no-vaccination","VEN",2036,7073.88,2758.84,127772.55,0
"no-vaccination","VEN",2037,7107.24,2771.82,127920.91,0
"no-vaccination","VEN",2038,7138.44,2783.97,128012.3,0
"no-vaccination","VEN",2039,7167,2795.12,128057.14,0
"no-vaccination","VEN",2040,7193.4,2805.44,129807.16,0
"no-vaccination","VEN",2041,7216.2,2814.35,129712.6,0
"no-vaccination","VEN",2042,7237.08,2822.43,129580.6,0
"no-vaccination","VEN",2043,7256.04,2829.82,129405.42,0
"no-vaccination","VEN",2044,7272.72,2836.36,129187.12,0
"no-vaccination","VEN",2045,7288.56,2842.54,130782.53,0
"no-vaccination","VEN",2046,7303.2,2848.27,130528.62,0
"no-vaccination","VEN",2047,7316.4,2853.36,130239.17,0
"no-vaccination","VEN",2048,7328.28,2858.02,129932.59,0
"no-vaccination","VEN",2049,7338.6,2862.03,129589.67,0
"no-vaccination","VEN",2050,7347.12,2865.36,131064.59,0
"no-vaccination","VEN",2051,7355.28,2868.55,130677.78,0
"no-vaccination","VEN",2052,7362.12,2871.2,130281.59,0
"no-vaccination","VEN",2053,7367.76,2873.51,129853.33,0
"no-vaccination","VEN",2054,7373.64,2875.66,129441.73,0
"no-vaccination","VEN",2055,7378.2,2877.52,130839.38,0
"no-vaccination","VEN",2056,7382.52,2879.16,130408.23,0
"no-vaccination","VEN",2057,7385.76,2880.46,129956.46,0
"no-vaccination","VEN",2058,7387.92,2881.3,129500,0
"no-vaccination","VEN",2059,7390.56,2882.28,129054.37,0
"no-vaccination","VEN",2060,7391.52,2882.68,130433.25,0
"no-vaccination","VEN",2061,7392.36,2882.98,129960.34,0
"no-vaccination","VEN",2062,7392,2882.91,129471.93,0
"no-vaccination","VEN",2063,7391.64,2882.74,128981.63,0
"no-vaccination","VEN",2064,7389.48,2881.89,128469.13,0
"no-vaccination","VEN",2065,7387.32,2881.02,129768.78,0
